meanx	meany	tvalue	fd	pvalue	adjp
IRF7	0.144898679587156	0.331085364805556	-6.15682821112665	2.28494397429211	7.88533409158912e-09	5.49527835480249e-08
IRX2	0.556899264568807	0.202102176222222	2.52409458230919	0.362906164687979	0.012982578371486	0.0238742682947262
IRX5	0.00982821685321101	0.0716260208055556	-7.45266452854842	7.28779410093647	1.41765497490372e-11	1.8005245467491e-10
ISG15	28.4329112192569	69.7248236623056	-5.99420907150773	2.45225763639295	1.80113562532164e-08	1.15381959448145e-07
ISG20	1.49038743573394	6.62772868269444	-8.60851542791115	4.44698373307918	5.07474753408907e-15	1.37685913359101e-13
ISL2	0.177599809614679	0.512233558819444	-7.87552125213053	2.88420105815872	3.62005628555816e-13	6.56819115082586e-12
ISLR	0.256594663284404	0.947913573652778	-3.29992574235048	3.69420611293904	0.00122816519526059	0.00284097286225847
ITGA1	2.45917526919266	10.8400540176111	-8.89282104287837	4.40800383502956	5.6911192813839e-15	1.53458842530486e-13
ITGA11	0.656827267706422	2.49985888281944	-6.17294253907805	3.80596087545012	1.17270989783129e-08	7.88116809021818e-08
ITGA3	0.237368544651376	1.44353205231944	-6.84976017796305	6.081395723429	5.90377009806026e-10	5.21286541605553e-09
ITGA4	0.995124909963303	3.88073871001389	-8.04188698257976	3.89975034406183	1.93076010983576e-13	3.67830787446645e-12
ITGA5	3.59656140172477	23.7889300340417	-12.0349273517429	6.61435392779154	1.09994865962629e-22	2.11854946783187e-20
ITGA7	0.308348788889908	0.945497053805556	-5.96009289181104	3.06632322834624	2.62179589511665e-08	1.62306824375679e-07
ITGAX	1.16950407111009	2.89248563655556	-2.91817310054702	2.47325828785702	0.00408299065428945	0.00842408207153988
ITGB1	0.397173665082569	1.11841486944444	-9.70672407322714	2.81593410583236	1.30752530714693e-17	6.5664745152906e-16
ITGB2	0.608715428577982	1.31334628102778	-4.37910348377083	2.157570219792	2.31255216651644e-05	7.67798860059361e-05
ITGB3	0.495516219889908	2.78267074259722	-11.2434579941322	5.6157006186709	2.3117947809052e-21	3.1168328557635e-19
ITGB3BP	0.588884741302752	1.19572097944444	-9.00738557004112	2.03048388857763	8.45573075418521e-16	2.73943794692429e-14
ITGB7	0.208696144587156	0.476350883597222	-3.66478846254045	2.28250926503478	0.000353851820149452	0.000919762843209171
ITK	0.243110570880734	0.540708852222222	-6.2462178578954	2.22412727781996	3.06556801440479e-09	2.32799872567039e-08
ITPKC	4.04030154722936	12.3691532305694	-9.83352249466557	3.06144308437859	3.84084645535439e-17	1.73501329440713e-15
ITPR1	0.121233015477064	0.0529769985694444	3.08086318864524	0.436984911750109	0.0023900491256166	0.00521166079507511
JAG1	6.24636691651376	21.3798039790556	-11.9974351432996	3.42275826329269	2.72026056275551e-23	6.71521223710082e-21
JAK3	1.06308901102752	3.46683446240278	-5.6459536069592	3.26109519188043	8.53794746796452e-08	4.70876668568327e-07
JAKMIP2	0.0246059401834862	0.0678934019027778	-7.05034721945611	2.75922811306934	6.08246313085384e-11	6.70486360342611e-10
JAKMIP3	2.20800479163303	0.863093002763889	7.18985177781094	0.390892721806799	6.84063829653306e-11	7.45621066065516e-10
JMJD1C	0.0735149929633028	0.0311095404166667	3.06054477537685	0.423172732019385	0.00266629201592381	0.00574316089014337
JOSD2	0.308385515137615	0.709508279236111	-5.84016376468882	2.30071856299573	2.70710299554279e-08	1.66716072392405e-07
JPH3	7.05844982548624	1.82402648594444	7.46607665311722	0.258417433153432	2.93006886458781e-11	3.46527105193188e-10
JPH4	0.218388520651376	0.0417205615138889	5.40744296410072	0.191038253244498	3.63339515825339e-07	1.77834451099434e-06
JUN	48.4212981905505	119.359202822917	-8.68960753304438	2.46501451392747	5.73976005223388e-15	1.54295666312121e-13
JUNB	41.9020264842294	109.55055774625	-5.72743519168574	2.61444533684979	5.18936914570655e-08	3.02072643695778e-07
KANK2	0.240908381834862	0.545830023555556	-6.17054421828678	2.26571620048368	8.24998927990321e-09	5.7243690462733e-08
KBTBD11	19.699245470422	7.07966398902778	9.7232016568595	0.359387571450782	8.81633588898764e-18	4.59892616447281e-16
KCNA1	1.50463833847706	0.672117217638889	5.73016512650208	0.446696857611098	5.43481665868645e-08	3.15104305579879e-07
KCNA4	0.574861879633027	0.272318889694444	5.39064670365534	0.473711859043921	3.27758781810122e-07	1.61502057036436e-06
KCNAB1	0.69674923993578	0.177416987097222	6.52178492510476	0.254635350751979	1.06620270339847e-09	8.97566512126076e-09
KCNB1	6.52193770931193	1.90376963101389	8.1818442541151	0.291902455353984	6.60217223128271e-13	1.12236927931806e-11
KCNB2	0.537291368568807	0.242824672152778	5.94488590272335	0.451942253975891	2.34195016347608e-08	1.46474403617945e-07
KCNC1	3.23917380248624	1.56072768554167	5.74824390548066	0.481828941794888	6.22406669650871e-08	3.55687045939707e-07
KCNC2	0.193102619678899	0.0468726775138889	6.21120758896959	0.242734550115535	4.12203196237405e-09	3.04453662893089e-08
KCND2	13.2939456945688	3.98864647151389	4.82412640132662	0.30003481006722	5.44845452795187e-06	2.06520463908764e-05
KCNE3	1.30814505585321	4.35088166933333	-9.51385563894072	3.32599328328735	5.95649274078065e-17	2.55881000656036e-15
KCNE4	2.1712629146789	10.3164918076806	-5.96748548174524	4.75137844336379	2.74610454971475e-08	1.68880612080177e-07
KCNH1	0.025915081412844	0.00732866025	4.80700645023637	0.282795185291904	4.08111937356726e-06	1.58743407147167e-05
KCNH7	0.315911283100917	0.126243123416667	4.29480320408679	0.399615747109414	3.39437399246997e-05	0.000109101765938054
KCNH8	4.27183505546789	1.69889909729167	5.2564994443697	0.397697728313995	8.22846539971856e-07	3.72373645909804e-06
KCNIP2	0.539217599853211	0.113257244819444	7.068611172325	0.210039963180497	9.60822632566085e-11	1.00715159568817e-09
KCNIP3	1.82633683152294	0.396212633680556	8.59797968575828	0.216943899308083	1.09058680777773e-13	2.19709367585291e-12
KCNJ10	61.7643510073394	24.9867990735417	7.27777095999899	0.404550499859903	1.23726466913169e-10	1.25713262932586e-09
KCNJ11	1.81693132355963	0.344094357722222	7.99628892240997	0.189382148494249	1.58666307839847e-13	3.10720042179777e-12
KCNJ12	0.484795376137615	0.209498235111111	5.66025831424583	0.432137444833308	6.95458768988895e-08	3.91939094664577e-07
KCNJ3	0.0709024700091743	0.0258196893472222	6.10844028990873	0.364157826150222	8.33396473655164e-09	5.77121295683685e-08
KCNJ4	0.28632492293578	0.0859815130972222	3.73024957482376	0.300293499481731	0.000264496713636758	0.000706202053359679
KCNJ9	14.4286250137248	4.13261546441667	6.86793115874248	0.286417829868449	3.56889898562876e-10	3.29221539584817e-09
KCNK1	9.39394742485321	4.22218476343056	4.70392755086818	0.449457993799293	7.69507771469235e-06	2.82040207246786e-05
KCNK12	2.13225512052294	0.599314221305556	4.12216532120174	0.281070597761573	7.62364626739103e-05	0.000227709011807366
KCNK3	4.2869031783945	1.02797206593056	4.78853143102874	0.239793627976349	4.33330283750119e-06	1.67474749355862e-05
KCNK4	1.79052778938532	0.478810786708333	9.03559976845585	0.267413211650128	6.29385674660547e-16	2.12958353663618e-14
KCNK5	0.0880729994770642	0.618964240833333	-5.30051068575667	7.02785467178874	3.99765462083015e-07	1.93822662625975e-06
KCNK6	0.625054237944954	1.42316223088889	-4.98937422095508	2.27686198171849	1.8974729572914e-06	7.94481808945205e-06
KCNMB1	2.8982011397156	7.79189317330556	-3.81179703906239	2.68852739947172	0.000203417636773286	0.000556556496991163
KCNMB3	0.0529832436422018	0.120648528611111	-2.56312357033024	2.27710725726526	0.0113066447209704	0.0211112775140564
KCNN1	6.64727034261468	2.66209000545833	6.30623384562717	0.400478672936177	5.07970576311151e-09	3.67900838471304e-08
KCNN2	2.36759850001835	0.703425316319444	6.37412315091172	0.297104984782679	4.74063869201578e-09	3.45198065454759e-08
KCNN4	0.401649247247706	2.48520467986111	-5.19961737506278	6.18749990667461	6.19850053250079e-07	2.8794359616523e-06
KCNQ5	0.0421783186697248	0.0137551149027778	4.06758381475797	0.326118141656772	7.72426700913468e-05	0.000230165297295314
KCNS1	2.08532642993578	0.931477310152778	3.70449365459884	0.446681774508303	0.00028575882951626	0.000757485632929748
KCNS2	0.841525005211009	0.361643011791667	3.2382909919277	0.4297471965209	0.00145839638063017	0.00331663596254119
KCNT1	0.0730220190091743	0.0242824752361111	5.14439149341226	0.332536344045216	8.27730087112065e-07	3.74197194656001e-06
KCNV1	1.52689864887156	0.445300538055556	4.99026212864896	0.291637259869639	1.54718576873128e-06	6.60919448417087e-06
KCP	0.0702297336513761	0.298031182888889	-7.18954120042925	4.24366101640554	2.61833185016178e-11	3.13038897256382e-10
KCTD16	1.20286798076147	0.491678196125	7.43136327138071	0.408754912416695	1.59213119115189e-11	2.00037873744224e-10
KCTD4	3.38652934180734	0.817047544541667	6.87513231747159	0.241263979158563	7.38523351627418e-10	6.40180275989441e-09
KDELC2	4.15628098089908	10.9865505924444	-4.38003439915363	2.6433608899242	2.75349821505614e-05	8.98874338150289e-05
KDELR1	28.384700256055	74.4232594615278	-11.3185257673027	2.62194981064321	6.36766351393189e-21	7.49033814823384e-19
KDELR2	4.15271271658716	12.1420388579583	-10.3729131480941	2.92388125223771	1.51204592585469e-18	9.7075563891777e-17
KDELR3	0.434977355146789	3.20698523815278	-8.07514592745974	7.37276366276708	1.61071105114677e-13	3.14375641352444e-12
KDM4A-AS1	0.310019505559633	0.630174893625	-5.32708122555087	2.03269433801411	3.76143387978468e-07	1.83180471272537e-06
KHDRBS2	1.52804843433028	0.369260806527778	6.19959201250756	0.24165517154541	1.36978609647289e-08	9.05288118886891e-08
KHNYN	2.78193025611009	6.2759467295	-3.28592221603713	2.25596839306659	0.00134963878123696	0.00309621975376181
KIAA0040	0.028453283	0.067797585875	-6.2236464840694	2.38276847965136	4.45481281621131e-09	3.26282926158527e-08
KIAA0101	0.614914651495413	3.013187047375	-10.9415388493065	4.90017117017333	1.71862726269684e-21	2.44644120890518e-19
KIAA0226L	0.0163351205229358	0.0471959659444444	-2.83897497132753	2.88923279618155	0.00518431163026267	0.0104419018551613
KIAA1045	6.61284982757798	2.51278832158333	5.76082365990798	0.379985692568444	3.98457861220705e-08	2.37220480082041e-07
KIAA1107	5.38257177490826	2.56603787286111	8.47187910526112	0.476730823139808	1.91081349357182e-14	4.52578758132882e-13
KIAA1161	11.5807048128532	3.80278849313889	6.19323090149793	0.328372802397851	7.27118712945509e-09	5.10994774731192e-08
KIAA1217	0.118506640587156	0.354875123597222	-3.20830604790429	2.99455897018892	0.00168907570095504	0.00378863959695918
KIAA1239	0.463626363146789	0.219923037277778	3.86414120720503	0.474354037559654	0.000159641937329412	0.000445937486153311
KIAA1244	6.85689840031193	2.69062587522222	7.03254602752399	0.392396929069246	1.29229435892593e-10	1.30785387354331e-09
KIAA1324L	0.0356118425229358	0.0161473674305556	2.34592479923327	0.4534269020244	0.0207408219054502	0.0363888273810637
KIAA1522	0.0147435836330275	0.0577532784861111	-5.28800862585958	3.91718051212029	4.19492488141388e-07	2.02546689797634e-06
KIAA1549L	6.750620445	3.09879845604167	6.83547459426799	0.459039058896707	1.83978969680186e-10	1.81157269751945e-09
KIAA1598	0.382377503733945	0.128542770236111	5.72417532488163	0.336167188134452	8.51262722837406e-08	4.69775873525542e-07
KIAA1644	6.002722893	1.57657640570833	6.98337565469839	0.262643542574127	1.04236947556911e-10	1.0810419998994e-09
KIAA1755	6.60648893204587	3.24684217833333	5.82553724500472	0.491462592570766	4.89161924328538e-08	2.86166256599008e-07
KIF11	1.8946540722844	4.56540824205556	-9.50142642981195	2.40962627892858	4.37772677747607e-17	1.94742175707673e-15
KIF12	0.234457960743119	0.0825003441527778	4.68987435471138	0.351876915977991	5.93790721456603e-06	2.22808177584455e-05
KIF14	0.389898266174312	1.66363311686111	-11.8986698696942	4.26683897105957	7.27537482143633e-24	2.36139804620953e-21
KIF15	1.3538634483945	3.31138619759722	-8.38206022137641	2.44587901499527	9.36214277934661e-14	1.92820536420221e-12
KIF16B	0.0396813993853211	0.112355549222222	-4.11139367093822	2.83144120325012	6.04087499110554e-05	0.000184040354543902
KIF18A	0.413268282577982	1.85922620498611	-11.0682707600218	4.4988359459579	1.73080795289691e-21	2.44644120890518e-19
KIF18B	0.163013633091743	0.342627742444444	-7.97118014122394	2.10183489531588	1.89129765747182e-13	3.61491538086244e-12
KIF1A	1.62313868141284	0.585777730472222	6.7065870992611	0.360891978720104	6.69006770337095e-10	5.84239245824528e-09
KIF20A	0.896878890018349	4.75955785480556	-13.7213577761378	5.30680107177925	3.54100986968996e-29	1.03956838431152e-25
KIF23	0.0187925571009174	0.174022349194444	-12.7304790711008	9.26017402846943	1.51481697837223e-26	1.02116142999731e-23
KIF2A	0.614057025110092	0.223489158125	4.70533491804716	0.36395505463834	6.57294544471413e-06	2.44802411409912e-05
KIF2C	1.41560685526606	7.26094198568056	-13.6707827282932	5.1292079850206	1.13797736884686e-28	2.49316616797236e-25
KIF4A	1.00082743777064	5.19998416697222	-13.3837209121006	5.19568506090847	1.7943038681313e-27	1.96117068487204e-24
KIF5A	83.7111308261651	34.766579763625	8.46313200562835	0.4153160926212	1.09447698883857e-14	2.75220920851846e-13
KIF6	2.06633659054128	0.733569928958333	7.1493232857841	0.355009891571524	6.00936287394431e-11	6.63680548781487e-10
KIF9	0.0290106969541284	0.0617050720277778	-3.41452792330732	2.12697654680084	0.000804667342112932	0.00193648283745893
KIFC1	2.08540702566055	7.637991791125	-11.6878039062927	3.66259041862855	2.07491751197064e-23	5.27059119308831e-21
KIRREL	0.144649088256881	0.354728849819444	-5.51343601262182	2.45234072398359	1.76264702160168e-07	9.17005471879274e-07
KISS1R	0.148942272256881	1.01781855648611	-3.51000816244912	6.83364461320074	0.000596097989903122	0.00147776654441754
KIT	0.0829108945412844	0.0397294744166667	4.3293463737138	0.479182797827418	3.11276193124772e-05	0.000100715116058665
KLF10	0.177833842440367	0.444771952847222	-6.32873705280223	2.50105349321442	2.15035654936721e-09	1.68858867566125e-08
KLF15	26.5662642516147	10.2718623531806	4.32328455815399	0.386650612818332	2.87111103503099e-05	9.33790371330268e-05
KLF17	0.097419951412844	0.375091645486111	-2.84857012247033	3.85025490206371	0.00497577854423016	0.0100507629992765
KLF5	0.019649791853211	0.073147640625	-3.58008326672584	3.72256567252374	0.000458794807945498	0.00116557422798387
KLHDC7A	0.0761594995137615	0.241837995347222	-2.29974137555907	3.17541471374197	0.0228002017364092	0.0395780069163162
KLHDC7B	0.168938552440367	0.483743727847222	-5.07249317720371	2.86343005110084	9.80255175977797e-07	4.34960315680072e-06
KLHDC8A	0.691390565302752	3.52664252618056	-10.9899544771143	5.10079642847929	9.84932392698857e-21	1.1065967978739e-18
KLHL23	0.166809735165138	0.07533888075	3.63504894990021	0.451645586964192	0.000410523502384354	0.00105455744193032
KLHL25	14.6540101102661	6.59937934648611	5.34874167057651	0.450346307722473	2.8539458446932e-07	1.42469691882477e-06
KLHL4	1.14188464211009	2.55858755565278	-3.30275601924275	2.24067078345564	0.0012071735351138	0.00279943510848631
KLRB1	0.451812795284404	0.921901120055556	-3.69136222443634	2.04044934025218	0.000298494896079209	0.000787791001894337
KLRC2	14.3883266698532	4.13262523986111	4.30660304692231	0.287220698743231	3.85645700115312e-05	0.000122516080948361
KLRC3	5.86121976658716	1.92043958598611	4.05554283901495	0.327651864708075	0.000108748851746218	0.000314320765922817
KLRC4	2.25402059730275	0.867671965125	3.10602432049196	0.384944115490022	0.00253868573438981	0.00549734925458985
KMO	0.108181743018349	0.490465098986111	-4.79791485086022	4.53371414900316	3.67960462101525e-06	1.44666734393303e-05
KNTC1	1.40646702718349	3.30350069818056	-9.52137887494493	2.34879356169193	4.35745513498356e-16	1.52746232301714e-14
KPNA2	14.9936729613394	35.94205712375	-12.1139065977268	2.39714826489981	5.57142823852588e-23	1.20556077452646e-20
KRT222	3.02523253311927	0.807127580486111	6.70861510671351	0.266798525947986	4.67743303933182e-10	4.21065068723004e-09
KRT31	0.164800436651376	0.0689026203888889	4.61208380714491	0.418097316906069	8.12632765015561e-06	2.96544128095518e-05
KRT7	0.146982949944954	0.578635647875	-3.12276085248693	3.93675353564275	0.00212684097971076	0.00469012856711003
KRT75	0.0882493937981651	0.891971291069445	-4.5666399397358	10.1073928406746	1.04574134924886e-05	3.73521675734354e-05
KSR2	1.41427523607339	0.260411409902778	10.3531894481882	0.184130643923163	1.44066690308057e-18	9.31778341171751e-17
L1CAM	0.148488087834862	0.0486120870277778	4.39027493364055	0.32738038274047	2.04547943038115e-05	6.8772526330885e-05
LAIR1	0.387828224862385	1.00678823340278	-5.08428671777439	2.59596431837838	1.1183159097482e-06	4.90447632844973e-06
LAIR2	0.128301664752294	0.348150416402778	-4.39796155936651	2.71353000037012	1.87136749490551e-05	6.35156043439367e-05
LAMA2	0.0253566938990826	0.102529145347222	-5.32419505603938	4.04347450638791	4.59594482666625e-07	2.20090505401583e-06
LAMA4	0.00964132405504587	0.0450188220694444	-8.4766949809299	4.66936095212809	1.7047517512593e-14	4.06519509446554e-13
LAMB1	4.76992341588073	36.5662843926667	-13.0324791213578	7.66601079399405	1.87529802506989e-26	1.17386958876428e-23
LAMB2	16.7973146743119	40.9191297951806	-8.83191495054142	2.43605186832381	9.42031125673108e-15	2.38943263960529e-13
LAMB4	0.0802198243119266	0.1876363785	-4.57260687749777	2.33902754224935	9.01009485972461e-06	3.25809640202998e-05
LAMC1	5.96365678927523	27.4488970020972	-12.0396670174112	4.60269562317202	1.5322764897774e-22	2.85527393971904e-20
LAMC2	0.0386831499082569	0.120219140791667	-6.80194854697153	3.10779088768069	1.604242644247e-10	1.59216086215839e-09
LAMC3	1.6020208829633	6.46193119816667	-8.34333043319772	4.033612337321	1.72988244857125e-13	3.35765777144056e-12
LAMP3	0.204067019513761	0.715418428625	-6.1940445405157	3.50580133100222	3.92184169887299e-09	2.91321854298312e-08
LANCL1	0.549399886706422	0.241175698958333	3.94327677066005	0.438980248802287	0.000124983595347096	0.000356715107579963
LAPTM5	73.9947933292661	161.370645394583	-4.63159444239512	2.18083784188041	8.37137148988898e-06	3.04661603204494e-05
LATS2	1.23094715563303	3.92118762343056	-7.73119620721837	3.18550443492763	2.54581081631708e-12	3.80395790090276e-11
LBH	7.35339362883486	17.3563179978611	-8.13050453691101	2.36031400927618	1.24294348210754e-13	2.48688018389257e-12
LBX2-AS1	0.370787629082569	1.14493003888889	-8.05519867140639	3.08783235762682	1.92941958028467e-13	3.67830787446645e-12
LCAT	22.370912900156	10.2841590338611	4.85667768305303	0.459711191928579	2.75736802464975e-06	1.11381399788053e-05
LCK	0.0136472357889908	0.0287421059444444	-3.84406406333984	2.10607528065358	0.000181162451037966	0.000500983635112407
LCN15	0.260874756541284	0.124068718541667	3.74857298537486	0.475587290187015	0.000252359143066887	0.00067662516453011
LCNL1	3.87804736092661	1.46071330775	6.53210052885487	0.376662060001501	2.02892373951064e-09	1.60256630835525e-08
LCP1	9.69262012266972	21.0896953184444	-4.53489269192357	2.17585080726712	1.24885016012959e-05	4.39177302499826e-05
LCP2	6.96514617766972	18.9119609528333	-6.40294884372355	2.71522814746733	1.86637125829159e-09	1.48690404745803e-08
LDB3	0.0303104677889908	0.00803091623611111	3.46705392511118	0.264955205971056	0.000708099382556701	0.0017239697010795
LDLRAD2	0.12437266693578	0.394377773763889	-2.2877385300057	3.17093605436255	0.0234247112910399	0.0405496212146228
LEF1	0.0957807964954128	0.217717118736111	-2.5949278028598	2.27307692880313	0.0108466644612627	0.0203325655628397
LEMD1	0.0283563735412844	0.127876733055556	-2.57530600474306	4.50962930324564	0.0111000896308079	0.0207521355689781
LEMD1-AS1	0.0184719752568807	0.126019186027778	-5.17670434106781	6.82218248320986	6.76428341196387e-07	3.11583693459897e-06
LENG9	0.513764960275229	1.17206722170833	-3.34377971763676	2.28132962022253	0.0011027582244023	0.00257982426576337
LEPRE1	0.265295433816514	0.980785651055556	-9.74365011484255	3.69695639667095	4.44557683202871e-17	1.96266058274477e-15
LEPREL1	0.116746856211009	0.362757709541667	-4.39717302110528	3.10721608542517	2.21119946705908e-05	7.37360979055261e-05
LGALS1	98.9375754575229	509.996717400972	-8.2752159946399	5.15473231522567	1.64159183450902e-13	3.20046497034924e-12
LGALS3	0.242323137788991	0.958486617263889	-4.55365817538316	3.95540692485798	1.18783373363567e-05	4.19656558142157e-05
LGALS3BP	57.927276246422	119.4336459025	-8.50208003088586	2.0617859778946	3.54940493256469e-14	7.96548274687086e-13
LGALS9C	0.0154261287614679	0.143202342083333	-3.63940796032008	9.28310299347629	0.000383951212737442	0.000991383751568819
LGI3	17.3448986269817	5.83126772184722	5.10568093673962	0.336194972784455	1.31707961082452e-06	5.70550033092472e-06
LHFPL1	1.65923397297248	0.540831289194444	6.8283896611952	0.325952396108162	4.74798270372809e-10	4.26102881967446e-09
LHFPL2	9.74133047184404	20.1220739504306	-4.92346326088923	2.06563918641202	2.46394749117175e-06	1.00642292420805e-05
LHFPL4	13.5284190125413	5.57190364430556	5.02307881776733	0.411866577989654	2.68514715319739e-06	1.08639367853395e-05
LHPP	3.2411504626422	1.33173184777778	9.46889066103754	0.410882451502157	1.50589118871726e-16	5.85878885297479e-15
LHX5	0.861482589458716	0.130665604263889	3.61396134279055	0.151675269892556	0.000416582487425866	0.00106839936451758
LIF	0.0249100587522936	0.635987201513889	-7.2611919404055	25.5313408867545	2.91527714613927e-11	3.45010550576523e-10
LIFR	0.132405960880734	0.056744593125	4.08177243319003	0.428565245458347	7.40535341663833e-05	0.000221566454990475
LILRA6	0.00771066818348624	0.0463862618611111	-4.35176421194107	6.01585501506283	2.6554237480276e-05	8.70262005080024e-05
LILRB1	0.0539893782477064	0.215716878944444	-4.49967000867375	3.9955429372556	1.25719402932261e-05	4.4193421082907e-05
LILRB3	0.0300880278256881	0.225604326791667	-6.10539625845746	7.49814271971172	7.6482028920249e-09	5.35343658500481e-08
LIMCH1	0.132327863110092	0.050513817375	4.23146319560991	0.38173228364592	4.37383294772612e-05	0.000137211687980662
LIMK2	0.317319497036697	0.751889873069444	-7.40923623143329	2.36950417510113	6.75996219885292e-12	9.17752575207553e-11
LIMS3-LOC440895	0.00610751875229358	0.101120571625	-5.65620811832945	16.556735349691	1.11141234086688e-07	5.99333649884898e-07
LINC00032	0.0690486484770642	0.0231410301388889	4.50321661439055	0.335140957126418	1.57652095513185e-05	5.43716701703972e-05
LINC00087	4.24130579086239	1.77630132933333	7.08937204353591	0.418810012039278	3.0029663500509e-11	3.53478785878725e-10
LINC00152	0.259296508798165	3.07526758431944	-11.4657483314904	11.8600423838071	4.23119051541556e-23	9.60711570170818e-21
LINC00263	18.636589129	7.15894321863889	7.68299178306002	0.384133768743069	2.27306497996916e-12	3.42562423937399e-11
LINC00319	0.305847552678899	0.0681487874166667	5.61033088599973	0.222819462898283	1.19230682548063e-07	6.40047832471639e-07
LINC00320	7.7711941030367	1.83448543641667	7.30824030619844	0.236062233434604	1.05034270575806e-10	1.08673887861992e-09
LINC00327	0.283166768752294	0.577074853861111	-5.15880416202867	2.03793282807814	6.55073890380725e-07	3.02781647592378e-06
LINC00339	0.302072506082569	0.749891658027778	-5.11247042694473	2.48248894860627	1.35076858843132e-06	5.84277419778771e-06
LINC00340	0.497892374834862	1.07137684145833	-6.30198317388303	2.15182416041957	3.41002525922962e-09	2.56512930122393e-08
LINC00346	0.166311919715596	0.770375603833333	-9.68583019031347	4.63211299076292	4.56887916535852e-17	2.01202877214168e-15
LINC00475	0.0607461203486239	0.963213793847222	-4.62891158952736	15.8563837216156	9.39509458692448e-06	3.38613659932193e-05
LINC00551	0.0300759051834862	0.0897680351944444	-4.57504102959146	2.98471599264561	1.00774120729664e-05	3.60978543639653e-05
LINC00565	0.210976914422018	0.622138122347222	-2.71169753421366	2.94884454089017	0.0074407071032691	0.0144758878231766
LINC00599	7.02388876421101	2.02982503133333	5.83253749291041	0.288988778079168	7.23096174345797e-08	4.06208546402525e-07
LINC00601	0.16674419659633	0.554928224013889	-2.58538181805961	3.32802121657829	0.0106406920175147	0.0199913612381799
LINC00609	0.774373971394495	0.306846986111111	4.59461826077169	0.396251678705755	1.59821497512937e-05	5.5054862164097e-05
LINC00634	12.7144559572569	4.05872667629167	9.04672138265643	0.319221419299118	1.71299571734721e-14	4.07930379591637e-13
LINC00641	7.97876085549541	3.050047774875	7.67902085155869	0.382270860114107	4.27176181429579e-12	6.0624428598512e-11
LINC00652	0.256966520807339	0.127556519416667	2.4384624395131	0.496393534130083	0.0162222567007867	0.0291588035272986
LINC00669	0.0674792745045872	0.541638448430556	-7.80676996902108	8.0267378748083	1.16503834684711e-12	1.88199328158426e-11
LINC00671	0.239364111944954	0.083213290375	6.5159455685064	0.347643135384206	1.63197896102071e-09	1.31814263824009e-08
LINC00672	8.77739269862385	2.51232271311111	7.97400374268947	0.286226536669027	8.58633260578444e-13	1.42782401880061e-11
LINC00689	8.52862591812844	0.867136185638889	3.67584669029928	0.101673610023826	0.000348275912962919	0.000906344755234014
LINC00693	4.48245624545872	1.90708216352778	6.45434110259284	0.425454719264664	4.14214955973094e-09	3.05296279787234e-08
LINC00704	0.0229601095045872	0.106931067458333	-9.38628290499911	4.65725424510583	8.32764086042432e-17	3.46694920096573e-15
LINC00842	0.406399815559633	0.0794315695555556	6.43392105511502	0.19545178544477	1.639764605616e-09	1.3232115212998e-08
LINGO1	39.8990705020734	15.5167133069861	4.55330037483925	0.388899117491466	1.18129443422186e-05	4.17514570449821e-05
LIPE	5.3258971629633	2.18159766906944	3.58027335006756	0.409620689682189	0.000471013000119403	0.00119350077390383
LITAF	0.0201351570642202	0.0551535337638889	-6.44780597227583	2.73916580774509	1.0789964509919e-09	9.07465009430661e-09
LIX1	30.321882044	9.99429954720833	7.32478310753463	0.329606834190095	2.14188700767824e-11	2.60881539844173e-10
LMAN2	26.1531975108716	53.2926540830556	-11.9832222586409	2.0377108405541	7.10429709085478e-23	1.46490606013426e-20
LMF1	57.7997754253394	16.6757225825556	4.60156132522537	0.288508432080255	1.2002890334905e-05	4.23630001812082e-05
LMNB1	0.694095517954128	1.88291115830556	-10.6270137581446	2.71275510300874	6.10040006899848e-20	5.51142845408951e-18
LMNB2	8.48517328444037	19.1126909387639	-12.779028471609	2.25248092149298	1.0878934569672e-24	4.23722413783646e-22
LMO1	0.146271421220183	0.380351480694444	-3.47211910735856	2.60031301755042	0.000697932890513674	0.00170158155126348
LOC100127888	0.171413657330275	0.565998093055556	-5.6712152588993	3.30194280823847	6.04343872580937e-08	3.46154740350526e-07
LOC100127983	1.03198838155963	2.61994532506944	-7.27710131304416	2.53873529187407	1.76913494951058e-11	2.19445352159037e-10
LOC100128164	0.0882652846972477	0.033352843625	5.17164319879403	0.377870458803834	8.62762315854741e-07	3.88231966880258e-06
LOC100128264	0.810624148798165	0.295806498708333	5.34494199527792	0.364912023836074	3.05862202961428e-07	1.51650546854454e-06
LOC100128593	0.0467139551926605	0.0222616417222222	3.11161206644232	0.476552277160206	0.00222896061191997	0.00489071014585894
LOC100128714	0.0970756183669725	0.0344185238194444	5.06505547943898	0.354553742725933	1.05748906413269e-06	4.66045029596522e-06
LOC100128750	0.0803685770366973	0.258821794305556	-2.4068474767822	3.22043519804232	0.0172950894959595	0.030882196283779
LOC100128993	0.033651304266055	0.120744674875	-6.73467363318072	3.58811277923627	3.16328486018227e-10	2.95853221688445e-09
LOC100129083	0.0364289283761468	0.0872524866527778	-3.46462878624765	2.39514283131945	0.000698626281808418	0.00170279833698458
LOC100129213	0.154534977192661	0.04741588775	4.53032717107739	0.306829486834466	1.33002082346546e-05	4.6548073028912e-05
LOC100129534	0.643102319688073	1.53365607425	-4.9245178134119	2.38477770534847	2.37340162836599e-06	9.73978233209337e-06
